pubchem_cid	protein	docking_score
21910730	polymerase	-8.80
21910730	papainlike	-9.10
21910730	ace2	-9.80
21910730	spike_rbd	-8.50
21910730	nucleocapsid	-10.40
21910730	tmprss2	-8.70
21889836	protease	-7.50
21889836	polymerase	-8.10
21889836	papainlike	-7.60
21889836	ace2	-8.40
21889836	spike_rbd	-7.20
21889836	nucleocapsid	-8.30
21889836	tmprss2	-7.70
84068	protease	-7.70
84068	polymerase	-7.80
84068	papainlike	-6.90
84068	ace2	-9.00
84068	spike_rbd	-6.40
84068	nucleocapsid	-9.90
84068	tmprss2	-6.40
22570509	protease	-8.60
22570509	polymerase	-8.50
22570509	papainlike	-8.00
22570509	ace2	-9.40
22570509	spike_rbd	-8.10
22570509	nucleocapsid	-10.20
22570509	tmprss2	-8.30
3425	protease	-7.80
3425	polymerase	-8.40
3425	papainlike	-7.30
3425	ace2	-7.90
3425	spike_rbd	-7.50
3425	nucleocapsid	-8.40
3425	tmprss2	-7.20
21873152	protease	-3.60
21873152	polymerase	-3.90
21873152	papainlike	-3.60
21873152	ace2	-3.30
21873152	spike_rbd	-3.60
21873152	nucleocapsid	-3.50
21873152	tmprss2	-3.80
11531537	protease	-5.90
11531537	polymerase	-7.00
11531537	papainlike	-6.50
11531537	ace2	-7.90
11531537	spike_rbd	-6.90
11531537	nucleocapsid	-7.90
11531537	tmprss2	-6.60
132010878	protease	-6.10
132010878	polymerase	-6.40
132010878	papainlike	-6.30
132010878	ace2	-6.80
132010878	spike_rbd	-6.30
132010878	nucleocapsid	-7.40
132010878	tmprss2	-7.40
78357807	protease	-3.60
78357807	polymerase	-3.90
78357807	papainlike	-3.60
78357807	ace2	-3.30
78357807	spike_rbd	-3.60
78357807	nucleocapsid	-3.50
78357807	tmprss2	-3.80
51038893	protease	-7.30
51038893	polymerase	-7.90
51038893	papainlike	-7.10
51038893	ace2	-8.90
51038893	spike_rbd	-8.20
51038893	nucleocapsid	-9.70
51038893	tmprss2	-7.40
76448991	protease	-4.30
76448991	polymerase	-4.50
76448991	papainlike	-4.60
76448991	ace2	-4.20
76448991	spike_rbd	-4.30
76448991	nucleocapsid	-4.40
76448991	tmprss2	-4.60
2141	protease	-4.30
2141	polymerase	-4.80
2141	papainlike	-4.50
2141	ace2	-4.80
2141	spike_rbd	-4.40
2141	nucleocapsid	-4.60
2141	tmprss2	-5.00
9904258	protease	-8.20
9904258	polymerase	-7.40
9904258	papainlike	-7.00
9904258	ace2	-7.90
9904258	spike_rbd	-7.10
9904258	nucleocapsid	-8.70
9904258	tmprss2	-6.90
6419902	protease	-4.60
6419902	polymerase	-6.00
6419902	papainlike	-5.30
6419902	ace2	-5.00
6419902	spike_rbd	-4.90
6419902	nucleocapsid	-5.10
6419902	tmprss2	-5.80
54911	protease	-6.50
54911	polymerase	-7.70
54911	papainlike	-7.50
54911	ace2	-8.10
54911	spike_rbd	-7.50
54911	nucleocapsid	-8.80
54911	tmprss2	-6.50
108031	protease	-6.40
108031	polymerase	-7.50
108031	papainlike	-7.30
108031	ace2	-7.50
108031	spike_rbd	-6.10
108031	nucleocapsid	-7.70
108031	tmprss2	-7.00
13326561	protease	-7.40
13326561	polymerase	-7.60
13326561	papainlike	-6.90
13326561	ace2	-8.00
13326561	spike_rbd	-6.70
13326561	nucleocapsid	-8.70
13326561	tmprss2	-7.80
67057159	protease	-8.00
67057159	polymerase	-9.10
67057159	papainlike	-7.00
67057159	ace2	-9.70
67057159	spike_rbd	-6.80
67057159	nucleocapsid	-9.40
67057159	tmprss2	-7.40
68500653	protease	-9.00
68500653	polymerase	-10.20
68500653	papainlike	-9.50
68500653	ace2	-10.60
68500653	spike_rbd	-8.90
68500653	nucleocapsid	-11.90
68500653	tmprss2	-9.30
10465263	protease	-6.10
10465263	polymerase	-6.00
10465263	papainlike	-5.40
10465263	ace2	-7.50
10465263	spike_rbd	-5.90
10465263	nucleocapsid	-6.30
10465263	tmprss2	-5.70
5409	protease	-6.40
5409	polymerase	-6.60
5409	papainlike	-6.30
5409	ace2	-8.30
5409	spike_rbd	-6.50
5409	nucleocapsid	-9.30
5409	tmprss2	-6.90
21872723	protease	-3.80
21872723	polymerase	-4.40
21872723	papainlike	-3.80
21872723	ace2	-3.60
21872723	spike_rbd	-4.00
21872723	nucleocapsid	-3.70
21872723	tmprss2	-4.10
11989721	protease	-4.40
11989721	polymerase	-4.80
11989721	papainlike	-4.60
11989721	ace2	-4.80
11989721	spike_rbd	-4.80
11989721	nucleocapsid	-4.70
11989721	tmprss2	-5.30
36207	protease	-5.60
36207	polymerase	-5.30
36207	papainlike	-5.20
36207	ace2	-5.70
36207	spike_rbd	-5.00
36207	nucleocapsid	-5.40
36207	tmprss2	-5.70
19675	protease	-6.10
19675	polymerase	-6.90
19675	papainlike	-7.40
19675	ace2	-8.00
19675	spike_rbd	-6.80
19675	nucleocapsid	-8.60
19675	tmprss2	-7.00
54677977	protease	-6.70
54677977	polymerase	-7.10
54677977	papainlike	-6.20
54677977	ace2	-7.00
54677977	spike_rbd	-7.20
54677977	nucleocapsid	-7.80
54677977	tmprss2	-6.50
25184036	protease	-7.40
25184036	polymerase	-7.50
25184036	papainlike	-6.90
25184036	ace2	-7.80
25184036	spike_rbd	-6.70
25184036	nucleocapsid	-8.30
25184036	tmprss2	-7.40
3001	protease	-7.50
3001	polymerase	-7.60
3001	papainlike	-7.10
3001	ace2	-8.30
3001	spike_rbd	-7.30
3001	nucleocapsid	-10.30
3001	tmprss2	-7.40
2987	protease	-7.30
2987	polymerase	-7.50
2987	papainlike	-7.30
2987	ace2	-8.20
2987	spike_rbd	-7.20
2987	nucleocapsid	-10.20
2987	tmprss2	-7.50
303	protease	-7.10
303	polymerase	-7.50
303	papainlike	-7.20
303	ace2	-8.20
303	spike_rbd	-7.30
303	nucleocapsid	-9.80
303	tmprss2	-7.10
10151715	protease	-6.70
10151715	polymerase	-7.80
10151715	papainlike	-7.30
10151715	ace2	-8.20
10151715	spike_rbd	-7.70
10151715	nucleocapsid	-8.60
10151715	tmprss2	-6.90
942	protease	-4.90
942	polymerase	-5.10
942	papainlike	-4.90
942	ace2	-6.20
942	spike_rbd	-5.20
942	nucleocapsid	-5.80
942	tmprss2	-5.50
521440	protease	-6.80
521440	polymerase	-7.30
521440	papainlike	-7.60
521440	ace2	-7.60
521440	spike_rbd	-7.60
521440	nucleocapsid	-9.10
521440	tmprss2	-8.40
517999	protease	-7.20
517999	polymerase	-7.20
517999	papainlike	-6.40
517999	ace2	-7.10
517999	spike_rbd	-6.80
517999	nucleocapsid	-7.80
517999	tmprss2	-6.40
122177137	protease	-5.70
122177137	polymerase	-8.10
122177137	papainlike	-6.80
122177137	ace2	-9.80
122177137	spike_rbd	-7.00
122177137	nucleocapsid	-9.20
122177137	tmprss2	-7.30
155794	protease	-6.50
155794	polymerase	-7.50
155794	papainlike	-6.50
155794	ace2	-7.40
155794	spike_rbd	-6.90
155794	nucleocapsid	-8.20
155794	tmprss2	-7.50
22451303	protease	-7.20
22451303	polymerase	-7.90
22451303	papainlike	-6.80
22451303	ace2	-8.10
22451303	spike_rbd	-7.40
22451303	nucleocapsid	-9.10
22451303	tmprss2	-7.60
53394893	protease	-7.20
53394893	polymerase	-7.80
53394893	papainlike	-7.20
53394893	ace2	-8.70
53394893	spike_rbd	-7.10
53394893	nucleocapsid	-9.10
53394893	tmprss2	-7.30
4542	protease	-7.40
4542	polymerase	-7.00
4542	papainlike	-6.80
4542	ace2	-7.20
4542	spike_rbd	-7.20
4542	nucleocapsid	-7.90
4542	tmprss2	-7.40
11622909	protease	-6.00
11622909	polymerase	-5.60
11622909	papainlike	-5.30
11622909	ace2	-7.00
11622909	spike_rbd	-5.40
11622909	nucleocapsid	-6.70
11622909	tmprss2	-5.90
53385502	protease	-8.50
53385502	polymerase	-8.20
53385502	papainlike	-8.50
53385502	ace2	-9.50
53385502	spike_rbd	-7.70
53385502	nucleocapsid	-10.00
53385502	tmprss2	-8.20
24936348	protease	-7.20
24936348	polymerase	-8.10
24936348	papainlike	-7.30
24936348	ace2	-9.90
24936348	spike_rbd	-7.80
24936348	nucleocapsid	-9.60
24936348	tmprss2	-8.30
383414	protease	-6.40
383414	polymerase	-8.40
383414	papainlike	-7.50
383414	ace2	-8.80
383414	spike_rbd	-7.00
383414	nucleocapsid	-8.70
383414	tmprss2	-6.50
104867	protease	-5.70
104867	polymerase	-5.90
104867	papainlike	-5.80
104867	ace2	-6.50
104867	spike_rbd	-6.40
104867	nucleocapsid	-7.40
104867	tmprss2	-6.30
45139106	protease	-8.10
45139106	polymerase	-8.00
45139106	papainlike	-8.00
45139106	ace2	-9.00
45139106	spike_rbd	-7.70
45139106	nucleocapsid	-9.00
45139106	tmprss2	-8.80
3387	protease	-7.10
3387	polymerase	-7.70
3387	papainlike	-7.20
3387	ace2	-7.60
3387	spike_rbd	-7.50
3387	nucleocapsid	-9.90
3387	tmprss2	-8.70
135422442	protease	-6.10
135422442	polymerase	-6.30
135422442	papainlike	-6.30
135422442	ace2	-6.30
135422442	spike_rbd	-6.50
135422442	nucleocapsid	-7.20
135422442	tmprss2	-7.10
13175121	protease	-7.80
13175121	polymerase	-7.50
13175121	papainlike	-7.20
13175121	ace2	-8.20
13175121	spike_rbd	-7.40
13175121	nucleocapsid	-9.80
13175121	tmprss2	-8.10
4160	protease	-6.80
4160	polymerase	-7.80
4160	papainlike	-6.80
4160	ace2	-7.60
4160	spike_rbd	-7.20
4160	nucleocapsid	-9.10
4160	tmprss2	-7.80
14883207	protease	-7.30
14883207	polymerase	-8.20
14883207	papainlike	-7.10
14883207	ace2	-8.10
14883207	spike_rbd	-6.90
14883207	nucleocapsid	-10.90
14883207	tmprss2	-7.40
249098	protease	-6.90
249098	polymerase	-7.50
249098	papainlike	-6.90
249098	ace2	-7.70
249098	spike_rbd	-7.70
249098	nucleocapsid	-9.60
249098	tmprss2	-7.40
92043114	protease	-6.50
92043114	polymerase	-7.50
92043114	papainlike	-6.80
92043114	ace2	-7.60
92043114	spike_rbd	-6.20
92043114	nucleocapsid	-8.60
92043114	tmprss2	-7.60
220503	protease	-7.20
220503	polymerase	-7.10
220503	papainlike	-6.60
220503	ace2	-7.30
220503	spike_rbd	-7.00
220503	nucleocapsid	-8.20
220503	tmprss2	-7.30
1546	protease	-6.00
1546	polymerase	-6.90
1546	papainlike	-6.20
1546	ace2	-6.70
1546	spike_rbd	-6.20
1546	nucleocapsid	-7.50
1546	tmprss2	-6.80
4432	protease	-6.20
4432	polymerase	-7.50
4432	papainlike	-5.90
4432	ace2	-7.80
4432	spike_rbd	-5.90
4432	nucleocapsid	-8.30
4432	tmprss2	-6.80
21987748	protease	-3.70
21987748	polymerase	-4.00
21987748	papainlike	-4.70
21987748	ace2	-3.80
21987748	spike_rbd	-4.00
21987748	nucleocapsid	-4.10
21987748	tmprss2	-4.40
3375	protease	-7.30
3375	polymerase	-7.40
3375	papainlike	-6.90
3375	ace2	-7.50
3375	spike_rbd	-7.00
3375	nucleocapsid	-8.80
3375	tmprss2	-7.60
3171	protease	-6.20
3171	polymerase	-6.30
3171	papainlike	-5.90
3171	ace2	-6.50
3171	spike_rbd	-6.30
3171	nucleocapsid	-6.80
3171	tmprss2	-7.20
11274333	protease	-3.60
11274333	polymerase	-3.90
11274333	papainlike	-3.60
11274333	ace2	-3.30
11274333	spike_rbd	-3.60
11274333	nucleocapsid	-3.50
11274333	tmprss2	-3.80
21348140	protease	-7.00
21348140	polymerase	-7.60
21348140	papainlike	-7.80
21348140	ace2	-7.70
21348140	spike_rbd	-6.60
21348140	nucleocapsid	-9.20
21348140	tmprss2	-7.50
6433091	protease	-5.70
6433091	polymerase	-5.50
6433091	papainlike	-5.10
6433091	ace2	-6.30
6433091	spike_rbd	-5.90
6433091	nucleocapsid	-6.30
6433091	tmprss2	-6.10
21634109	protease	-5.70
21634109	polymerase	-6.20
21634109	papainlike	-6.40
21634109	ace2	-6.60
21634109	spike_rbd	-5.90
21634109	nucleocapsid	-7.20
21634109	tmprss2	-6.20
5486	protease	-7.10
5486	polymerase	-6.60
5486	papainlike	-6.60
5486	ace2	-7.60
5486	spike_rbd	-5.60
5486	nucleocapsid	-7.90
5486	tmprss2	-6.20
22034064	protease	-7.00
22034064	polymerase	-7.60
22034064	papainlike	-6.80
22034064	ace2	-8.00
22034064	spike_rbd	-7.50
22034064	nucleocapsid	-8.70
22034064	tmprss2	-7.00
22338	protease	-8.30
22338	polymerase	-8.10
22338	papainlike	-8.60
22338	ace2	-9.10
22338	spike_rbd	-7.20
22338	nucleocapsid	-9.70
22338	tmprss2	-7.90
60878	protease	-3.60
60878	polymerase	-3.90
60878	papainlike	-3.60
60878	ace2	-3.30
60878	spike_rbd	-3.60
60878	nucleocapsid	-3.50
60878	tmprss2	-3.80
5721	protease	-6.20
5721	polymerase	-6.80
5721	papainlike	-6.80
5721	ace2	-6.70
5721	spike_rbd	-5.90
5721	nucleocapsid	-8.10
5721	tmprss2	-6.30
3890	protease	-6.40
3890	polymerase	-7.10
3890	papainlike	-6.90
3890	ace2	-8.10
3890	spike_rbd	-6.50
3890	nucleocapsid	-8.40
3890	tmprss2	-6.70
13559282	protease	-7.50
13559282	polymerase	-7.70
13559282	papainlike	-6.80
13559282	ace2	-7.80
13559282	spike_rbd	-7.40
13559282	nucleocapsid	-8.20
13559282	tmprss2	-8.20
21867111	protease	-7.50
21867111	polymerase	-8.50
21867111	papainlike	-7.30
21867111	ace2	-9.30
21867111	spike_rbd	-8.00
21867111	nucleocapsid	-8.60
21867111	tmprss2	-7.80
60758	protease	-6.70
60758	polymerase	-7.40
60758	papainlike	-7.10
60758	ace2	-7.50
60758	spike_rbd	-7.70
60758	nucleocapsid	-8.40
60758	tmprss2	-7.60
68602	protease	-6.20
68602	polymerase	-6.30
68602	papainlike	-5.80
68602	ace2	-7.80
68602	spike_rbd	-5.80
68602	nucleocapsid	-6.70
68602	tmprss2	-6.90
57505028	protease	-7.50
57505028	polymerase	-8.90
57505028	papainlike	-7.60
57505028	ace2	-8.50
57505028	spike_rbd	-7.70
57505028	nucleocapsid	-9.10
57505028	tmprss2	-8.30
53394969	protease	-5.90
53394969	polymerase	-6.30
53394969	papainlike	-5.80
53394969	ace2	-6.80
53394969	spike_rbd	-6.30
53394969	nucleocapsid	-7.40
53394969	tmprss2	-6.30
72370618	protease	-6.50
72370618	polymerase	-7.60
72370618	papainlike	-7.30
72370618	ace2	-7.90
72370618	spike_rbd	-7.00
72370618	nucleocapsid	-8.80
72370618	tmprss2	-7.00
22058231	protease	-7.10
22058231	polymerase	-7.00
22058231	papainlike	-6.70
22058231	ace2	-7.60
22058231	spike_rbd	-6.50
22058231	nucleocapsid	-7.90
22058231	tmprss2	-7.00
6101856	protease	-6.80
6101856	polymerase	-6.70
6101856	papainlike	-6.10
6101856	ace2	-9.00
6101856	spike_rbd	-5.90
6101856	nucleocapsid	-8.40
6101856	tmprss2	-7.80
66697752	protease	-6.60
66697752	polymerase	-7.30
66697752	papainlike	-6.50
66697752	ace2	-7.60
66697752	spike_rbd	-6.90
66697752	nucleocapsid	-8.10
66697752	tmprss2	-7.10
5213527	protease	0.00
5213527	polymerase	0.00
5213527	papainlike	0.00
5213527	ace2	0.00
5213527	spike_rbd	0.00
5213527	nucleocapsid	0.00
5213527	tmprss2	0.00
22280329	protease	-6.20
22280329	polymerase	-7.20
22280329	papainlike	-6.30
22280329	ace2	-7.10
22280329	spike_rbd	-6.40
22280329	nucleocapsid	-8.60
22280329	tmprss2	-7.00
3203	protease	-6.10
3203	polymerase	-6.40
3203	papainlike	-6.30
3203	ace2	-6.90
3203	spike_rbd	-6.40
3203	nucleocapsid	-7.60
3203	tmprss2	-6.60
23560495	protease	-7.30
23560495	polymerase	-7.80
23560495	papainlike	-7.60
23560495	ace2	-7.90
23560495	spike_rbd	-7.30
23560495	nucleocapsid	-8.80
23560495	tmprss2	-8.40
57519507	protease	-6.40
57519507	polymerase	-8.00
57519507	papainlike	-6.00
57519507	ace2	-7.50
57519507	spike_rbd	-6.30
57519507	nucleocapsid	-8.10
57519507	tmprss2	-7.20
75081776	protease	-6.10
75081776	polymerase	-5.50
75081776	papainlike	-5.30
75081776	ace2	-6.10
75081776	spike_rbd	-5.50
75081776	nucleocapsid	-5.80
75081776	tmprss2	-5.70
18762634	protease	-7.60
18762634	polymerase	-7.80
18762634	papainlike	-6.80
18762634	ace2	-9.20
18762634	spike_rbd	-8.00
18762634	nucleocapsid	-9.20
18762634	tmprss2	-8.00
23083982	protease	-7.60
23083982	polymerase	-7.40
23083982	papainlike	-6.70
23083982	ace2	-8.30
23083982	spike_rbd	-6.70
23083982	nucleocapsid	-8.80
23083982	tmprss2	-7.40
3006171	protease	-7.60
3006171	polymerase	-8.00
3006171	papainlike	-7.70
3006171	ace2	-8.60
3006171	spike_rbd	-7.80
3006171	nucleocapsid	-8.90
3006171	tmprss2	-8.20
6433117	protease	-7.90
6433117	polymerase	-8.60
6433117	papainlike	-8.00
6433117	ace2	-9.20
6433117	spike_rbd	-7.90
6433117	nucleocapsid	-10.00
6433117	tmprss2	-8.00
123607	protease	-4.50
123607	polymerase	-5.40
123607	papainlike	-5.00
123607	ace2	-4.80
123607	spike_rbd	-4.80
123607	nucleocapsid	-4.90
123607	tmprss2	-5.90
21937662	protease	-6.90
21937662	polymerase	-7.70
21937662	papainlike	-6.60
21937662	ace2	-7.80
21937662	spike_rbd	-7.10
21937662	nucleocapsid	-8.40
21937662	tmprss2	-8.00
53445376	protease	-7.30
53445376	polymerase	-7.90
53445376	papainlike	-7.30
53445376	ace2	-8.90
53445376	spike_rbd	-7.50
53445376	nucleocapsid	-8.90
53445376	tmprss2	-7.50
3265	protease	-6.90
3265	polymerase	-7.70
3265	papainlike	-7.20
3265	ace2	-7.80
3265	spike_rbd	-7.20
3265	nucleocapsid	-8.50
3265	tmprss2	-7.30
19017	protease	-4.40
19017	polymerase	-5.10
19017	papainlike	-4.70
19017	ace2	-4.90
19017	spike_rbd	-4.40
19017	nucleocapsid	-4.70
19017	tmprss2	-5.70
1177	protease	-5.60
1177	polymerase	-6.20
1177	papainlike	-5.90
1177	ace2	-6.70
1177	spike_rbd	-5.80
1177	nucleocapsid	-7.30
1177	tmprss2	-7.20
4659568	protease	-6.10
4659568	polymerase	-6.50
4659568	papainlike	-6.40
4659568	ace2	-6.80
4659568	spike_rbd	-6.30
4659568	nucleocapsid	-7.90
4659568	tmprss2	-6.70
5404	protease	-7.40
5404	polymerase	-8.40
5404	papainlike	-8.10
5404	ace2	-7.80
5404	spike_rbd	-7.50
5404	nucleocapsid	-9.90
5404	tmprss2	-7.90
500165	protease	-7.10
500165	polymerase	-7.70
500165	papainlike	-7.40
500165	ace2	-8.20
500165	spike_rbd	-6.90
500165	nucleocapsid	-9.60
500165	tmprss2	-7.30
137319709	protease	-6.40
137319709	polymerase	-6.00
137319709	papainlike	-5.80
137319709	ace2	-6.60
137319709	spike_rbd	-5.80
137319709	nucleocapsid	-7.00
137319709	tmprss2	-6.40
3478439	protease	-6.40
3478439	polymerase	-6.70
3478439	papainlike	-6.40
3478439	ace2	-8.10
3478439	spike_rbd	-5.80
3478439	nucleocapsid	-8.60
3478439	tmprss2	-7.20
148191	protease	-8.40
148191	polymerase	-9.80
148191	papainlike	-8.00
148191	ace2	-9.20
148191	spike_rbd	-7.40
148191	nucleocapsid	-10.30
148191	tmprss2	-7.30
5372	protease	-7.30
5372	polymerase	-8.20
5372	papainlike	-7.10
5372	ace2	-9.10
5372	spike_rbd	-6.60
5372	nucleocapsid	-9.10
5372	tmprss2	-8.00
13221	protease	-5.20
13221	polymerase	-5.60
13221	papainlike	-5.40
13221	ace2	-5.30
13221	spike_rbd	-4.90
13221	nucleocapsid	-5.40
13221	tmprss2	-5.00
9863722	protease	-6.60
9863722	polymerase	-6.50
9863722	papainlike	-6.10
9863722	ace2	-6.50
9863722	spike_rbd	-6.00
9863722	nucleocapsid	-7.50
9863722	tmprss2	-5.70
32169	protease	-4.80
32169	polymerase	-5.40
32169	papainlike	-5.90
32169	ace2	-6.40
32169	spike_rbd	-5.70
32169	nucleocapsid	-6.40
32169	tmprss2	-5.70
74401387	protease	0.00
74401387	polymerase	0.00
74401387	papainlike	0.00
74401387	ace2	0.00
74401387	spike_rbd	0.00
74401387	nucleocapsid	0.00
74401387	tmprss2	0.00
73152420	protease	-4.30
73152420	polymerase	-5.00
73152420	papainlike	-4.80
73152420	ace2	-4.70
73152420	spike_rbd	-4.40
73152420	nucleocapsid	-4.70
73152420	tmprss2	-5.60
11654566	protease	-7.70
11654566	polymerase	-8.20
11654566	papainlike	-7.30
11654566	ace2	-8.70
11654566	spike_rbd	-7.70
11654566	nucleocapsid	-9.00
11654566	tmprss2	-8.10
53437714	protease	-7.50
53437714	polymerase	-7.80
53437714	papainlike	-7.40
53437714	ace2	-8.40
53437714	spike_rbd	-7.30
53437714	nucleocapsid	-8.70
53437714	tmprss2	-7.50
16126651	protease	-8.00
16126651	polymerase	-9.20
16126651	papainlike	-8.30
16126651	ace2	-9.90
16126651	spike_rbd	-8.40
16126651	nucleocapsid	-9.90
16126651	tmprss2	-8.60
17754772	protease	-6.50
17754772	polymerase	-8.00
17754772	papainlike	-7.10
17754772	ace2	-7.50
17754772	spike_rbd	-6.90
17754772	nucleocapsid	-8.30
17754772	tmprss2	-7.10
73005958	protease	-6.60
73005958	polymerase	-8.50
73005958	papainlike	-7.10
73005958	ace2	-9.20
73005958	spike_rbd	-6.90
73005958	nucleocapsid	-8.90
73005958	tmprss2	-7.10
135743588	protease	-4.60
135743588	polymerase	-5.40
135743588	papainlike	-5.10
135743588	ace2	-5.20
135743588	spike_rbd	-5.10
135743588	nucleocapsid	-5.30
135743588	tmprss2	-5.40
91827698	protease	-8.20
91827698	polymerase	-9.00
91827698	papainlike	-9.10
91827698	ace2	-9.50
91827698	spike_rbd	-8.00
91827698	nucleocapsid	-10.60
91827698	tmprss2	-9.00
53398658	protease	-7.80
53398658	polymerase	-9.00
53398658	papainlike	-7.70
53398658	ace2	-8.90
53398658	spike_rbd	-7.50
53398658	nucleocapsid	-9.30
53398658	tmprss2	-7.80
74323022	protease	-7.90
74323022	polymerase	-8.40
74323022	papainlike	-8.70
74323022	ace2	-8.80
74323022	spike_rbd	-8.70
74323022	nucleocapsid	-9.20
74323022	tmprss2	-8.30
73200180	protease	-4.40
73200180	polymerase	-5.10
73200180	papainlike	-4.70
73200180	ace2	-4.90
73200180	spike_rbd	-4.30
73200180	nucleocapsid	-4.70
73200180	tmprss2	0.00
121595932	protease	-7.60
121595932	polymerase	-7.90
121595932	papainlike	-8.40
121595932	ace2	-8.20
121595932	spike_rbd	-7.90
121595932	nucleocapsid	-9.30
121595932	tmprss2	-7.90
72763795	protease	-8.00
72763795	polymerase	-9.20
72763795	papainlike	-8.70
72763795	ace2	-9.40
72763795	spike_rbd	-7.80
72763795	nucleocapsid	-10.10
72763795	tmprss2	-9.00
9949996	protease	-6.10
9949996	polymerase	-6.50
9949996	papainlike	-6.50
9949996	ace2	-7.20
9949996	spike_rbd	-6.90
9949996	nucleocapsid	-7.50
9949996	tmprss2	-6.40
54681535	protease	-7.20
54681535	polymerase	-8.00
54681535	papainlike	-7.10
54681535	ace2	-8.20
54681535	spike_rbd	-6.90
54681535	nucleocapsid	-9.80
54681535	tmprss2	-7.40
6048	protease	-5.70
6048	polymerase	-5.70
6048	papainlike	-5.30
6048	ace2	-6.70
6048	spike_rbd	-5.70
6048	nucleocapsid	-5.60
6048	tmprss2	-5.80
3468412	protease	-7.80
3468412	polymerase	-8.80
3468412	papainlike	-8.20
3468412	ace2	-10.10
3468412	spike_rbd	-7.70
3468412	nucleocapsid	-9.20
3468412	tmprss2	-7.90
4248	protease	-8.20
4248	polymerase	-8.70
4248	papainlike	-8.30
4248	ace2	-9.70
4248	spike_rbd	-7.20
4248	nucleocapsid	-9.60
4248	tmprss2	-8.10
4443	protease	-7.70
4443	polymerase	-7.00
4443	papainlike	-6.50
4443	ace2	-7.60
4443	spike_rbd	-6.00
4443	nucleocapsid	-8.10
4443	tmprss2	-6.80
121595904	protease	-6.70
121595904	polymerase	-6.90
121595904	papainlike	-7.30
121595904	ace2	-7.90
121595904	spike_rbd	-7.50
121595904	nucleocapsid	-8.40
121595904	tmprss2	-6.90
21867765	protease	-3.80
21867765	polymerase	-4.40
21867765	papainlike	-3.80
21867765	ace2	-3.60
21867765	spike_rbd	-4.00
21867765	nucleocapsid	-3.70
21867765	tmprss2	-4.10
3370	protease	-7.20
3370	polymerase	-8.30
3370	papainlike	-7.60
3370	ace2	-8.20
3370	spike_rbd	-7.80
3370	nucleocapsid	-9.40
3370	tmprss2	-7.50
16129688	protease	-7.20
16129688	polymerase	-8.70
16129688	papainlike	-6.80
16129688	ace2	-8.90
16129688	spike_rbd	-6.60
16129688	nucleocapsid	-8.50
16129688	tmprss2	-6.80
123608	protease	-4.10
123608	polymerase	-5.20
123608	papainlike	-4.70
123608	ace2	-4.50
123608	spike_rbd	-4.40
123608	nucleocapsid	-4.70
123608	tmprss2	-5.10
11597571	protease	-7.20
11597571	polymerase	-8.30
11597571	papainlike	-7.50
11597571	ace2	-8.50
11597571	spike_rbd	-7.40
11597571	nucleocapsid	-9.40
11597571	tmprss2	-7.40
15103	protease	-4.10
15103	polymerase	-5.00
15103	papainlike	-4.10
15103	ace2	-4.30
15103	spike_rbd	-4.50
15103	nucleocapsid	-4.40
15103	tmprss2	-5.00
46783232	protease	-4.60
46783232	polymerase	-6.00
46783232	papainlike	-5.30
46783232	ace2	-5.00
46783232	spike_rbd	-5.10
46783232	nucleocapsid	-4.90
46783232	tmprss2	-5.90
197712	protease	-6.40
197712	polymerase	-7.20
197712	papainlike	-7.10
197712	ace2	-7.80
197712	spike_rbd	-6.80
197712	nucleocapsid	-9.00
197712	tmprss2	-6.70
8813	protease	-4.10
8813	polymerase	-4.60
8813	papainlike	-4.20
8813	ace2	-3.80
8813	spike_rbd	-4.40
8813	nucleocapsid	-4.00
8813	tmprss2	-4.70
3003	protease	-7.00
3003	polymerase	-7.80
3003	papainlike	-6.70
3003	ace2	-7.60
3003	spike_rbd	-6.80
3003	nucleocapsid	-9.30
3003	tmprss2	-8.10
64987	protease	-5.70
64987	polymerase	-6.70
64987	papainlike	-6.30
64987	ace2	-6.30
64987	spike_rbd	-6.30
64987	nucleocapsid	-7.10
64987	tmprss2	-7.80
2116	protease	-6.00
2116	polymerase	-7.60
2116	papainlike	-6.30
2116	ace2	-7.50
2116	spike_rbd	-6.40
2116	nucleocapsid	-7.80
2116	tmprss2	-7.20
5038	protease	-7.20
5038	polymerase	-7.30
5038	papainlike	-7.00
5038	ace2	-8.10
5038	spike_rbd	-6.80
5038	nucleocapsid	-8.30
5038	tmprss2	-6.80
2161	protease	-7.40
2161	polymerase	-8.10
2161	papainlike	-7.30
